TQAESD,QAESD,TQAESE,QAESE,TQMATH,QMATH,TQBITCNT,QBITCNT,TQCRC,QCRC,TQDIJK,QDIJK,TQFFT,QFFT,TQGSMD,QGSMD,TQMXM,QMXM,TQQSORT,QQSORT,TQSHA,QSHA,TQSSEARCH,QSSEARCH,TQSUSANC,QSUSANC,TQSUSANE,QSUSANE,TQSUSANS,QSUSANS
4866213,0.56021,4537056,0.53402,14466876,0.43679,7786542,0.42402,6864201,0.32494,8817600,0.65254,8365698,0.46743,1473942,0.6203,6113202,0.5461,4015014,0.58397,1642278,0.70128,1012020,0.34178,165330,0.69004,414327,0.59306,3925836,0.71146
4961403,0.55167,4729941,0.52186,14463870,0.43637,7787043,0.42451,6865704,0.32488,8704374,0.64878,8428323,0.46568,1480455,0.62801,6081639,0.54634,4202889,0.58503,1678350,0.69088,798093,0.52855,166332,0.66437,405810,0.5978,3925335,0.70838
4864710,0.56001,4537056,0.53402,14436315,0.43785,7787043,0.42504,6865203,0.32496,8806578,0.64869,8390748,0.46516,1476948,0.625,6136749,0.5467,4543569,0.66922,1643280,0.70494,1018533,0.59844,165330,0.69372,412323,0.589,3927840,0.71267
4851684,0.56099,4538058,0.53321,14343630,0.44079,7786542,0.42562,6865704,0.32494,8708382,0.65312,8395257,0.46806,1290576,0.33314,6111699,0.54633,5132244,0.57752,1641777,0.70239,818133,0.50544,170841,0.64223,402804,0.6166,3925836,0.7103
4808097,0.56195,4532046,0.53308,14430804,0.43755,7788546,0.42595,6865203,0.32498,8836638,0.65024,8375217,0.46534,1788570,0.31177,6129735,0.54509,4908798,0.59727,1643280,0.69864,971439,0.52908,168336,0.67921,398796,0.60943,3925335,0.70747
4813608,0.56135,4532046,0.53355,14428299,0.4345,7786542,0.42665,6865203,0.32497,8673312,0.64784,8312592,0.46592,1946886,0.50057,6112200,0.5456,4477938,0.62056,1642278,0.69584,859716,0.49538,187374,0.55883,406812,0.61669,3931848,0.71128
4810602,0.56121,4535553,0.53363,14344131,0.43653,7787544,0.42721,6865704,0.32498,8643252,0.64913,8422812,0.46658,1912818,0.54544,6121719,0.54529,5048076,0.59337,1645785,0.7022,958413,0.53283,163326,0.61262,391782,0.60079,3935355,0.7079
4819620,0.56155,4554591,0.53246,14455854,0.43506,7781532,0.42363,6877227,0.32435,8737941,0.65196,8306079,0.47267,1483962,0.6007,6112200,0.54481,4833648,0.60465,1644783,0.69894,895788,0.43529,164328,0.64264,396291,0.60281,3941868,0.71083
4814109,0.56075,4596675,0.53142,14383710,0.43647,7787043,0.42401,6865203,0.32497,8735937,0.64562,8360688,0.46825,1466928,0.61889,6117711,0.54441,4734951,0.61507,1644783,0.69516,903804,0.53115,179358,0.6251,405810,0.58263,3944874,0.71382
4826133,0.55949,4558098,0.53099,14389221,0.43713,7786542,0.42464,6865203,0.32513,8795055,0.6458,8505477,0.46389,1497489,0.61808,6093663,0.5443,4022028,0.63045,1644282,0.69177,922341,0.41095,167835,0.66418,398796,0.61912,3945375,0.70813
4859700,0.55982,4538559,0.53341,14366175,0.43708,7787043,0.42514,6865704,0.325,8701368,0.6469,8475918,0.46492,1513020,0.6074,6130236,0.54318,4386255,0.63561,1649793,0.69663,878253,0.52711,163827,0.6813,405309,0.61553,3941868,0.71102
4849179,0.56144,4538058,0.53313,14405754,0.43625,7786542,0.42572,6865203,0.32502,9676314,0.60171,8461389,0.4648,1473942,0.62333,6111198,0.54146,4950381,0.59574,1642779,0.69556,1031058,0.47538,174348,0.61597,400800,0.60567,3940866,0.71392
4808097,0.56153,4530543,0.53322,14457858,0.43682,7787043,0.42621,6865704,0.32496,10878714,0.58832,8477922,0.46685,1479954,0.63058,6112701,0.54193,5149779,0.58024,1642779,0.69334,807111,0.51531,165330,0.69372,404307,0.61582,3939363,0.70856
4814109,0.56129,4534551,0.53344,14364672,0.44421,7786542,0.4268,6865203,0.32488,9662286,0.6663,8400267,0.46291,1477449,0.62804,6082140,0.54133,4319121,0.62435,1642779,0.69153,1003503,0.54485,166833,0.63556,404808,0.60197,3941367,0.71256
4814610,0.56125,4535553,0.5341,14478900,0.43758,7787544,0.42735,6865203,0.32488,9234933,0.66769,8337642,0.46617,1473942,0.62469,6124224,0.54606,5266011,0.58547,1642779,0.68954,800598,0.5444,175851,0.56939,404808,0.60546,3939363,0.70829
4817115,0.56135,4570122,0.53095,14488920,0.43281,7781532,0.42372,6865704,0.32487,9511986,0.66758,8362692,0.46662,1474443,0.62184,6122721,0.54631,4890762,0.61163,1645785,0.69166,1012020,0.5319,168837,0.68652,432864,0.4975,3941367,0.71048
4814610,0.56078,4585653,0.53131,14492427,0.4358,7787043,0.42413,6865203,0.32491,9178821,0.66504,8432331,0.46435,1482960,0.62841,6104685,0.54559,4688859,0.60714,1644282,0.68926,784566,0.52582,163827,0.73045,431862,0.50767,3940866,0.71329
4829640,0.55987,4553589,0.53153,14540022,0.43547,7786542,0.42471,6865704,0.32478,9473910,0.68215,8343153,0.46565,1473942,0.62591,6089154,0.54501,4135755,0.61881,1644783,0.68683,1003002,0.53783,178356,0.60112,413826,0.58953,3946878,0.70796
4863207,0.55921,4538058,0.53341,14485413,0.43691,7787043,0.4252,6863700,0.32488,9343650,0.67643,8392752,0.46446,1475445,0.62297,6103683,0.54531,3950385,0.64149,1644282,0.68469,787572,0.543,175350,0.6302,451401,0.51566,3941868,0.71033
4840161,0.56068,4537056,0.53316,14465874,0.43623,7787043,0.42573,6865704,0.32478,9045054,0.67519,8391249,0.46492,1481958,0.62982,6121719,0.54586,3686358,0.59304,1646787,0.70667,1000998,0.53955,172344,0.67546,431361,0.49557,3939363,0.71327
4807596,0.56198,4532547,0.53287,14353149,0.43845,7786542,0.42631,6865203,0.32491,9265995,0.67386,8510988,0.46303,1473942,0.62759,6092661,0.54638,3811107,0.59305,1663320,0.70043,815127,0.54324,166332,0.66179,429357,0.51463,3936858,0.71001
4814109,0.56089,4532547,0.5339,14448840,0.43989,7788546,0.42664,6879231,0.32418,9164292,0.68115,8427822,0.46445,1295085,0.3401,6085647,0.54632,4546575,0.60811,1656306,0.69351,989475,0.54518,165330,0.69026,402804,0.60723,3931347,0.7074
4815612,0.56154,4537557,0.53354,14460864,0.43803,7780530,0.42331,6865203,0.32496,9022509,0.67709,8418303,0.46423,1777047,0.31324,6134244,0.54449,4868217,0.6085,1662819,0.69611,871239,0.46461,164328,0.68293,454908,0.50327,3927339,0.7122
4818618,0.56122,4578138,0.53233,14537517,0.43568,7788546,0.42339,6865704,0.32494,9258480,0.68071,8392251,0.46587,1941375,0.49608,6114705,0.547,5112204,0.5804,1655805,0.69712,930858,0.53661,163827,0.6789,425349,0.4897,3925836,0.70957
4813107,0.56104,4583649,0.5305,14497938,0.43494,7786542,0.42417,6865203,0.32498,9275514,0.66744,8356179,0.46792,1872237,0.53194,6130737,0.5453,4285554,0.64585,1642278,0.7002,944385,0.39682,166332,0.68997,428355,0.51968,3926838,0.7135
4872726,0.56,4547076,0.53269,14527998,0.43482,7787043,0.4247,6865203,0.32497,9010485,0.6442,8320608,0.46642,1477950,0.60111,6117210,0.54422,5002986,0.58256,1642278,0.69706,846189,0.5536,166332,0.66566,459417,0.36885,3913311,0.71148
4903287,0.56059,4540062,0.53321,14516976,0.43599,7786542,0.42533,6865704,0.32498,9053070,0.64834,8464896,0.46131,1462920,0.61849,6058092,0.54622,4987455,0.5977,1642278,0.69392,1031559,0.59122,165330,0.69697,487473,0.25136,3908301,0.7116
4820622,0.56089,4535052,0.53311,14503449,0.4368,7787043,0.42583,6865203,0.32499,9219402,0.68934,8347662,0.46859,1486467,0.62315,6101178,0.54594,4553589,0.61592,1642278,0.69078,992982,0.3419,173847,0.64245,408816,0.60837,3918321,0.71211
4810101,0.56123,4531545,0.53342,14468379,0.43629,7786542,0.42641,6862698,0.32508,8650266,0.65507,8352171,0.46924,1502499,0.61099,6115707,0.54385,3992970,0.60793,1642278,0.68764,807612,0.5273,171342,0.56224,416832,0.5989,3925335,0.71023
4812105,0.56081,4534551,0.53351,14505453,0.43681,7787043,0.4269,6865203,0.32497,8817099,0.66571,8366700,0.46669,1473942,0.62469,6090657,0.54337,4765011,0.61001,1642278,0.68451,1026549,0.54698,180861,0.64365,447894,0.49757,3925836,0.70724
4818618,0.56153,4537557,0.53378,14409762,0.43723,7782033,0.42341,6865203,0.32513,9077619,0.6811,8457381,0.46358,1474443,0.62184,6109695,0.54199,4995972,0.59662,1646787,0.70377,792582,0.52289,164829,0.73339,428355,0.56312,3932349,0.71121
4814610,0.56061,4583148,0.53119,14474892,0.43801,7787043,0.42374,6865704,0.325,9178821,0.67123,8378724,0.46617,1482960,0.62841,6116709,0.54075,5060100,0.5907,1641276,0.70622,1012020,0.58412,183366,0.6454,440880,0.48998,3937860,0.70766
4815111,0.56097,4587156,0.53042,14515473,0.43786,7786542,0.42432,6865203,0.32502,8706378,0.65829,8408283,0.46139,1473942,0.62591,6117711,0.54259,4588659,0.63101,1643280,0.70222,901299,0.42143,176352,0.57508,425850,0.50467,3941868,0.71073
4856694,0.55874,4542066,0.53363,14446335,0.43873,7787043,0.42482,6865704,0.32496,9094152,0.68418,8336640,0.46849,1475445,0.62297,6104184,0.54364,4906794,0.59583,1642278,0.69941,875247,0.51711,173346,0.66969,408816,0.59841,3944874,0.71358
4862205,0.56101,4535553,0.53334,14481405,0.4403,7786542,0.4254,6865203,0.32488,8706378,0.62358,8377722,0.4694,1481958,0.62982,6209895,0.53984,5164809,0.59118,1641777,0.69668,997992,0.36971,164328,0.66398,450399,0.49973,3945876,0.70803
4812105,0.56167,4533048,0.53336,14445333,0.44096,7787043,0.42589,6865203,0.32488,8859684,0.65191,8444355,0.46728,1473942,0.62759,6127230,0.54148,4448880,0.61835,1647288,0.70214,831159,0.52971,170841,0.61772,424347,0.48723,3940866,0.7112
4810602,0.56161,4533048,0.53298,14449341,0.43521,7787043,0.42642,6880233,0.32413,8735937,0.65341,8424315,0.46332,1474944,0.62442,6125226,0.54146,4040064,0.60135,1643280,0.6992,1027551,0.51313,166833,0.66474,415329,0.58694,3941367,0.71363
4811604,0.56088,4534551,0.53366,14486415,0.43582,7786542,0.427,6865704,0.32478,8977419,0.67176,8362692,0.4656,1474944,0.62021,6104685,0.54154,3908301,0.63004,1644282,0.69555,783564,0.52967,165330,0.69221,409818,0.58907,3947379,0.7077
4820622,0.56137,4549581,0.5328,14636214,0.43632,7782534,0.42334,6863700,0.32488,8607180,0.65365,8218404,0.47083,1481457,0.62837,6102180,0.54473,3920826,0.58851,1644783,0.69203,999495,0.55532,168336,0.57504,410820,0.58685,3944373,0.71184
4813608,0.56083,4582146,0.53143,14502948,0.4369,7786542,0.42382,6865704,0.32478,8570607,0.64424,8354175,0.46561,1297089,0.34444,6128733,0.54649,3890766,0.59112,1647288,0.69759,792582,0.53118,159318,0.6925,410319,0.59628,3941868,0.71294
4820121,0.56042,4579140,0.5308,14483910,0.43614,7788546,0.42416,6865203,0.32491,8551068,0.64539,8388243,0.46591,1771035,0.31443,6107190,0.54418,4005996,0.62009,1644783,0.69625,1006509,0.54653,166332,0.68976,409317,0.60063,3938862,0.71023
4864209,0.56007,4538058,0.53377,14510463,0.43685,7786542,0.42486,6864201,0.32494,8591649,0.64867,8362191,0.46473,1921836,0.49798,6088152,0.5457,3951387,0.58762,1642779,0.69391,778053,0.53371,176853,0.59632,408816,0.60338,3940866,0.71283
4851684,0.56101,4537557,0.53328,14415774,0.43912,7787043,0.42539,6865704,0.32488,8592651,0.65162,8255979,0.46525,1914321,0.55011,6110697,0.54637,4057599,0.58434,1644282,0.69058,1009014,0.53939,174849,0.60254,409317,0.60264,3951387,0.71393
4807596,0.56202,4532547,0.53316,14389221,0.44011,7786542,0.42602,6865203,0.32496,8968401,0.66564,8497962,0.46333,1483461,0.59065,6115206,0.54543,4108200,0.5855,1643280,0.68882,792582,0.54891,184869,0.64383,407313,0.6353,3940365,0.71007
4814109,0.56136,4532046,0.53341,14443830,0.43825,7787043,0.42652,6865704,0.32494,8806578,0.6642,8400768,0.46456,1477449,0.62124,6084144,0.54655,4165314,0.58285,1645785,0.69154,1013523,0.57901,169839,0.65213,404307,0.59422,3936858,0.71324
4811103,0.56119,4535553,0.5337,14485413,0.4375,7786542,0.4271,6865203,0.32498,8682330,0.65231,8329626,0.46544,1486968,0.62383,6140757,0.5451,4405293,0.58338,1644282,0.68961,809115,0.54934,164829,0.69257,400299,0.58837,3936858,0.7099
4819119,0.56157,4551084,0.5325,14440323,0.43531,7782534,0.42352,6865203,0.32497,8739945,0.66084,8343654,0.46609,1501998,0.61326,6119214,0.54599,4284051,0.62415,1643280,0.68784,1025046,0.53114,164328,0.68358,398796,0.58018,3928842,0.7074
4814109,0.56078,4599180,0.53145,14421285,0.43432,7786542,0.42393,6865704,0.32498,8858181,0.66155,8383734,0.4689,1473942,0.62624,6093663,0.54534,4276035,0.57967,1644783,0.68499,818634,0.50854,163827,0.67671,399297,0.58187,3927339,0.712
4826133,0.5595,4559100,0.53114,14488419,0.43503,7787043,0.42442,6865203,0.32499,8560086,0.6509,8475918,0.46417,1474944,0.62328,6110196,0.54431,3905796,0.58599,1646787,0.68655,955407,0.54381,166332,0.68976,399798,0.59358,3925836,0.70939
4859700,0.55972,4537056,0.53367,14394732,0.43525,7786542,0.42501,6862698,0.32508,8710386,0.64991,8396760,0.46396,1482459,0.6299,6110196,0.54547,4085154,0.58487,1660314,0.70257,881760,0.46617,166833,0.66409,410319,0.61456,3926838,0.7134
4848678,0.56151,4538559,0.53336,14452848,0.43649,7787043,0.42551,6879732,0.32424,8678322,0.65147,8409786,0.46555,1473942,0.62761,6111699,0.5439,4152288,0.58398,1657308,0.69364,912822,0.53189,165330,0.69784,396291,0.6066,3925335,0.7113
4808097,0.56152,4531545,0.5332,14449341,0.4379,7786542,0.42609,6865704,0.325,8937339,0.66908,8420808,0.46191,1474443,0.62476,6139755,0.54184,4092669,0.58571,1662819,0.69673,961419,0.38172,164328,0.66159,407313,0.59818,3926337,0.7082
4814109,0.56123,4534050,0.53349,14383209,0.43718,7787043,0.42658,6865203,0.32502,8896758,0.66476,8430828,0.4716,1475946,0.62002,6099174,0.54233,4330644,0.58293,1657809,0.69669,832161,0.5342,173346,0.6121,403305,0.60191,3927339,0.71276
4815612,0.56108,4535052,0.53393,14352147,0.43794,7788045,0.42708,6865704,0.32496,8974914,0.67223,8423814,0.4626,1480956,0.62834,6102180,0.54153,3957399,0.58919,1642278,0.70084,1014024,0.33613,162825,0.70066,391782,0.59687,3925335,0.71021
4816614,0.56136,4560102,0.53124,14294031,0.44188,7781031,0.42361,6865203,0.32488,8815596,0.65709,8317101,0.46922,1475445,0.62588,6096168,0.54153,4360203,0.57991,1642278,0.6977,799596,0.52815,190881,0.55344,401802,0.59418,3925836,0.70721
4814610,0.5607,4594671,0.53215,14385213,0.43898,7787043,0.42393,6865203,0.32488,8570106,0.64779,8423814,0.46991,1474944,0.62232,6112701,0.545,4091667,0.58818,1642278,0.69457,1001499,0.54808,166833,0.56478,405810,0.60357,3927339,0.7116
4829139,0.55994,4554591,0.53121,14450343,0.43604,7786542,0.42451,6865704,0.32487,8605176,0.6458,8496459,0.46526,1480956,0.62964,6135246,0.54522,4190865,0.58487,1642278,0.69143,771540,0.53362,179358,0.62291,403305,0.60191,3937359,0.7079
4867716,0.55863,4538559,0.53351,14439822,0.43591,7788546,0.42485,6865203,0.32491,8725416,0.65829,8385237,0.46765,1299093,0.34927,6118212,0.54446,4284552,0.58103,1642278,0.68831,1022541,0.54126,177354,0.61703,399297,0.60033,3929844,0.71067
4835652,0.56079,4537557,0.5333,14534010,0.43596,7786542,0.42555,6865704,0.32478,8820606,0.65376,8340648,0.47072,1764522,0.31531,6105186,0.54514,4331145,0.58899,1642278,0.68516,773544,0.53769,172845,0.6766,408816,0.60587,3922830,0.71158
4808097,0.56189,4532046,0.53285,14488419,0.43701,7787043,0.42608,6863700,0.32488,8825115,0.65356,8419806,0.46318,1936866,0.50676,6069615,0.54626,4556094,0.65667,1646286,0.70431,1003503,0.53793,166332,0.63963,403305,0.60572,3946377,0.70779
4813608,0.56089,4532046,0.5339,14450343,0.4362,7786542,0.42671,6865704,0.32478,8732430,0.65818,8405277,0.46348,1923339,0.54535,6147771,0.54528,5146773,0.61852,1642779,0.70592,777552,0.53896,171342,0.66479,405309,0.61165,3948381,0.71029
4816113,0.56155,4537557,0.5337,14416776,0.4396,7787544,0.4272,6865203,0.32491,9166296,0.67573,8277522,0.46579,1471437,0.59258,6099675,0.54702,4862205,0.60695,1642278,0.70299,1009014,0.54022,163827,0.67955,404808,0.59676,3943872,0.71275
4818618,0.56117,4576635,0.53143,14494932,0.43964,7781532,0.42369,6864201,0.32494,8798562,0.65504,8398263,0.46559,1472439,0.62162,6111198,0.54511,4616715,0.61553,1641777,0.70032,996990,0.54051,170841,0.63699,406311,0.59671,3939363,0.70766
4813107,0.56101,4583148,0.53049,14369181,0.44008,7787043,0.42404,6865704,0.32488,8679324,0.64741,8441850,0.46808,1486467,0.62548,6108192,0.54652,4635753,0.60799,1643280,0.69655,786570,0.52113,174849,0.56427,454908,0.41713,3941367,0.71165
5007495,0.55281,4683849,0.52344,14338119,0.43427,7786542,0.42461,6880233,0.32421,8597661,0.65293,8535537,0.46269,1502499,0.61304,6085146,0.54583,4858698,0.5981,1678350,0.68545,999495,0.54389,163326,0.66564,502002,0.17501,3939864,0.71407
4813107,0.56097,4583148,0.53049,14457858,0.43491,7787043,0.42511,6865203,0.32498,8995956,0.65945,8442351,0.4641,1473942,0.62761,6133743,0.54356,5020020,0.59727,1641777,0.70081,778053,0.53641,164829,0.71038,408315,0.60684,3940866,0.70956
4839660,0.55939,4550082,0.5323,14444832,0.43499,7786542,0.4257,6865203,0.32497,8986437,0.66674,8336640,0.46747,1474443,0.62476,6106188,0.5413,4108200,0.65209,1643781,0.69689,1006509,0.53698,178356,0.58888,403806,0.61211,3940866,0.71238
4880241,0.56207,4538559,0.53331,14421285,0.43645,7787043,0.4262,6865704,0.32498,9189342,0.66991,8289546,0.46871,1475946,0.62002,6120717,0.54055,4055595,0.59077,1646286,0.70341,787572,0.5431,173847,0.64368,400800,0.60138,3948381,0.71397
4814109,0.5615,4536054,0.53308,14453349,0.43643,7786542,0.42677,6865203,0.32499,8721408,0.65705,8343153,0.46615,1480956,0.62834,6107691,0.54614,5016012,0.58442,1643781,0.70013,991980,0.53517,164829,0.65892,436872,0.56111,3940365,0.70967
4809600,0.56122,4532046,0.53311,14393730,0.437,7788546,0.42729,6862698,0.32508,8750967,0.65117,8456880,0.46414,1475445,0.62588,6118713,0.5468,4819119,0.59826,1644282,0.69682,798093,0.55186,164328,0.69186,419838,0.58362,3939363,0.71263
4812105,0.56111,4533549,0.53354,14386716,0.43811,7780530,0.42375,6865203,0.32497,8704374,0.64536,8404776,0.45949,1474944,0.62232,6195366,0.53834,4666314,0.61489,1643280,0.69392,1014024,0.53445,164829,0.68758,447393,0.40082,3931848,0.70953
4818117,0.5617,4537056,0.53363,14356155,0.44099,7787043,0.4241,6865203,0.32513,8609184,0.65312,8438844,0.46615,1480956,0.62964,6089655,0.54174,4619721,0.61076,1644783,0.68995,803103,0.52335,165831,0.6776,412323,0.58185,3932349,0.71306
4815612,0.56058,4584150,0.53154,14382207,0.43917,7787043,0.42462,6865704,0.325,8563593,0.65315,8444856,0.46633,1474944,0.62733,6099174,0.54177,4909800,0.60671,1649292,0.69603,977952,0.53477,165330,0.6881,412824,0.58651,3928341,0.71039
4813608,0.56144,4586655,0.53052,14418279,0.43655,7786542,0.4252,6865203,0.32502,8584134,0.64442,8389746,0.47029,1474944,0.62312,6095166,0.54278,5062104,0.59296,1642779,0.69439,850698,0.4881,166332,0.65921,448395,0.4849,3925836,0.70766
4860201,0.55838,4541565,0.53355,14367678,0.43544,7788546,0.42554,6865704,0.32496,8857680,0.65863,8305578,0.46379,1478952,0.62484,6109194,0.54418,4101687,0.64916,1642779,0.69265,936369,0.5296,164829,0.69257,425850,0.50719,3927339,0.712
4861203,0.56068,4536555,0.53335,14397738,0.435,7786542,0.42624,6865203,0.32488,8655276,0.65486,8372712,0.46807,1303602,0.35353,6124725,0.54555,4039062,0.59096,1642779,0.69059,902802,0.46629,164328,0.68358,409317,0.59515,3925836,0.70939
4810602,0.5618,4533048,0.53332,14436816,0.43589,7787043,0.42677,6865203,0.32488,8569104,0.64529,8447862,0.46613,1760013,0.31637,6099675,0.54624,3718422,0.59986,1642779,0.68842,919836,0.56739,168336,0.67538,442884,0.50118,3926838,0.7134
4810101,0.56183,4533048,0.533,14426295,0.43623,7786041,0.42588,6865704,0.32487,8586138,0.64627,8349165,0.46589,1977447,0.51284,6108192,0.54571,3960405,0.59126,1647288,0.69009,1010517,0.5851,180360,0.5496,421842,0.49029,3925335,0.7113
4813107,0.56068,4534551,0.5336,14394231,0.4372,7783035,0.4237,6865203,0.32491,8755476,0.65046,8327121,0.46223,1938369,0.54511,6075126,0.54691,3998982,0.58772,1644282,0.68801,869235,0.46336,162825,0.6633,427854,0.54948,3926337,0.7082
4820121,0.56133,4549581,0.53295,14476896,0.43619,7786542,0.42423,6878730,0.3241,8775516,0.65559,8473413,0.46501,1478451,0.59296,6140256,0.54614,5102184,0.5822,1643781,0.68621,922341,0.56813,164829,0.70321,425850,0.56742,3927339,0.71276
4812606,0.56108,4575633,0.53179,14498940,0.43767,7787043,0.42472,6865704,0.32478,8819604,0.65861,8472912,0.46618,1474443,0.62124,6120717,0.54536,4869219,0.61002,1644282,0.68424,1008513,0.58751,184368,0.62656,424347,0.50578,3925335,0.71021
4822626,0.55995,4586154,0.53039,14505453,0.43732,7786542,0.4253,6865203,0.32491,8589144,0.65431,8419305,0.46611,1496988,0.62301,6122220,0.54592,4668318,0.60784,1659813,0.7032,903303,0.40513,173847,0.61671,420339,0.59314,3939363,0.71328
4862706,0.55963,4538058,0.53377,14573589,0.43716,7787043,0.4258,6864201,0.32494,8941848,0.65124,8482431,0.46328,1495986,0.6034,6114705,0.54494,4815111,0.60059,1656807,0.69557,840177,0.56115,171843,0.65202,417834,0.59275,3937860,0.70972
4850682,0.56086,4536054,0.53352,14458860,0.4379,7786542,0.42639,6865704,0.32488,8774514,0.65512,8420307,0.46503,1480455,0.62922,6116208,0.54576,5049579,0.5968,1656306,0.69192,1018032,0.58917,166332,0.68997,407313,0.60139,3948381,0.7121
4808097,0.56182,4533549,0.5331,14526495,0.44194,7787043,0.42688,6865203,0.32496,8776518,0.64982,8472912,0.4646,1476948,0.625,6090657,0.54587,4848177,0.59902,1669833,0.69265,966429,0.34787,172845,0.60787,409317,0.62878,3944874,0.71385
4813608,0.56133,4532046,0.53341,14507457,0.4339,7782033,0.42339,6865704,0.32494,8685336,0.65545,8324115,0.46304,1473942,0.62159,6096168,0.54563,4160304,0.64416,1641276,0.70171,797592,0.55057,164328,0.6716,391782,0.60395,3946878,0.70903
